country,indicator,date,year_week,value,source,url
Slovenia,Weekly new ICU admissions per 100k,15-08-2021,2021-W32,0.237283953,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,22-08-2021,2021-W33,0.711851859,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,29-08-2021,2021-W34,0.80676544,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,05-09-2021,2021-W35,1.471160508,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,12-09-2021,2021-W36,2.277925948,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,19-09-2021,2021-W37,2.705037064,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,26-09-2021,2021-W38,2.705037064,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,03-10-2021,2021-W39,3.17960497,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,10-10-2021,2021-W40,2.894864226,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,17-10-2021,2021-W41,2.657580273,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,24-10-2021,2021-W42,3.132148179,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,31-10-2021,2021-W43,4.318567944,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,07-11-2021,2021-W44,5.884642033,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,14-11-2021,2021-W45,6.881234636,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,21-11-2021,2021-W46,7.640543285,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,28-11-2021,2021-W47,7.640543285,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,05-12-2021,2021-W48,6.454123521,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,12-12-2021,2021-W49,4.888049431,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,19-12-2021,2021-W50,4.271111153,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,26-12-2021,2021-W51,3.559259294,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,02-01-2022,2021-W52,3.559259294,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,09-01-2022,2022-W01,3.654172876,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,16-01-2022,2022-W02,3.17960497,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,23-01-2022,2022-W03,2.752493854,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,30-01-2022,2022-W04,4.128740782,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,06-02-2022,2022-W05,4.176197572,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,13-02-2022,2022-W06,4.318567944,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,20-02-2022,2022-W07,2.942321017,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,27-02-2022,2022-W08,2.799950645,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,06-03-2022,2022-W09,1.233876555,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,13-03-2022,2022-W10,1.850814833,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,20-03-2022,2022-W11,1.044049393,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,27-03-2022,2022-W12,1.755901252,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,03-04-2022,2022-W13,0.759308649,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,10-04-2022,2022-W14,1.423703718,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,17-04-2022,2022-W15,0.664395068,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,24-04-2022,2022-W16,0.80676544,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,01-05-2022,2022-W17,0.711851859,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,08-05-2022,2022-W18,0.664395068,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,15-05-2022,2022-W19,0.474567906,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,22-05-2022,2022-W20,0.237283953,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,29-05-2022,2022-W21,0.094913581,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,05-06-2022,2022-W22,0.237283953,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,12-06-2022,2022-W23,0.094913581,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,19-06-2022,2022-W24,0.094913581,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,26-06-2022,2022-W25,0.332197534,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,03-07-2022,2022-W26,0.189827162,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,10-07-2022,2022-W27,0.379654325,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,17-07-2022,2022-W28,0.569481487,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,24-07-2022,2022-W29,0.949135812,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,31-07-2022,2022-W30,0.569481487,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,07-08-2022,2022-W31,0.569481487,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,14-08-2022,2022-W32,0.474567906,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,21-08-2022,2022-W33,0.616938278,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,28-08-2022,2022-W34,0.616938278,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,04-09-2022,2022-W35,0.284740744,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,11-09-2022,2022-W36,0.332197534,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,18-09-2022,2022-W37,0.474567906,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,25-09-2022,2022-W38,0.616938278,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,02-10-2022,2022-W39,0.996592602,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,09-10-2022,2022-W40,0.949135812,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,16-10-2022,2022-W41,0.80676544,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,23-10-2022,2022-W42,0.332197534,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,30-10-2022,2022-W43,0.569481487,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,06-11-2022,2022-W44,0.379654325,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,13-11-2022,2022-W45,0.522024697,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,20-11-2022,2022-W46,0.569481487,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,27-11-2022,2022-W47,0.332197534,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,04-12-2022,2022-W48,0.332197534,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,11-12-2022,2022-W49,0.522024697,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,18-12-2022,2022-W50,0.80676544,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,25-12-2022,2022-W51,0.996592602,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,01-01-2023,2022-W52,0.949135812,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,08-01-2023,2023-W01,0.854222231,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,15-01-2023,2023-W02,0.759308649,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,22-01-2023,2023-W03,0.284740744,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,29-01-2023,2023-W04,0.237283953,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,05-02-2023,2023-W05,0.094913581,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,12-02-2023,2023-W06,0.047456791,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,19-02-2023,2023-W07,0.142370372,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,26-02-2023,2023-W08,0.237283953,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,05-03-2023,2023-W09,0.284740744,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,12-03-2023,2023-W10,0.237283953,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,19-03-2023,2023-W11,0.237283953,ECDC database compiled from public online sources,NA
Slovenia,Weekly new ICU admissions per 100k,26-03-2023,2023-W12,0.379654325,ECDC database compiled from public online sources,NA
Spain,Daily hospital occupancy,20-08-2020,2020-W34,4636,Surveillance,
Spain,Daily hospital occupancy,21-08-2020,2020-W34,4703,Surveillance,
Spain,Daily hospital occupancy,24-08-2020,2020-W35,5484,Surveillance,
Spain,Daily hospital occupancy,25-08-2020,2020-W35,5688,Surveillance,
Spain,Daily hospital occupancy,26-08-2020,2020-W35,5903,Surveillance,
Spain,Daily hospital occupancy,27-08-2020,2020-W35,6034,Surveillance,
Spain,Daily hospital occupancy,28-08-2020,2020-W35,6224,Surveillance,
Spain,Daily hospital occupancy,31-08-2020,2020-W36,6957,Surveillance,
Spain,Daily hospital occupancy,01-09-2020,2020-W36,6807,Surveillance,
Spain,Daily hospital occupancy,02-09-2020,2020-W36,6924,Surveillance,
Spain,Daily hospital occupancy,03-09-2020,2020-W36,7194,Surveillance,
Spain,Daily hospital occupancy,04-09-2020,2020-W36,7392,Surveillance,
Spain,Daily hospital occupancy,07-09-2020,2020-W37,7892,Surveillance,
Spain,Daily hospital occupancy,08-09-2020,2020-W37,7972,Surveillance,
Spain,Daily hospital occupancy,09-09-2020,2020-W37,8398,Surveillance,
Spain,Daily hospital occupancy,10-09-2020,2020-W37,8401,Surveillance,
Spain,Daily hospital occupancy,11-09-2020,2020-W37,8658,Surveillance,
Spain,Daily hospital occupancy,14-09-2020,2020-W38,9044,Surveillance,
Spain,Daily hospital occupancy,15-09-2020,2020-W38,9752,Surveillance,
Spain,Daily hospital occupancy,16-09-2020,2020-W38,9810,Surveillance,
Spain,Daily hospital occupancy,17-09-2020,2020-W38,10003,Surveillance,
Spain,Daily hospital occupancy,18-09-2020,2020-W38,10143,Surveillance,
Spain,Daily hospital occupancy,21-09-2020,2020-W39,11031,Surveillance,
Spain,Daily hospital occupancy,22-09-2020,2020-W39,10849,Surveillance,
Spain,Daily hospital occupancy,23-09-2020,2020-W39,10755,Surveillance,
Spain,Daily hospital occupancy,24-09-2020,2020-W39,11041,Surveillance,
Spain,Daily hospital occupancy,25-09-2020,2020-W39,11006,Surveillance,
Spain,Daily hospital occupancy,28-09-2020,2020-W40,11147,Surveillance,
Spain,Daily hospital occupancy,29-09-2020,2020-W40,10941,Surveillance,
Spain,Daily hospital occupancy,30-09-2020,2020-W40,10855,Surveillance,
Spain,Daily hospital occupancy,01-10-2020,2020-W40,10559,Surveillance,
Spain,Daily hospital occupancy,02-10-2020,2020-W40,10372,Surveillance,
Spain,Daily hospital occupancy,05-10-2020,2020-W41,10949,Surveillance,
Spain,Daily hospital occupancy,06-10-2020,2020-W41,10696,Surveillance,
Spain,Daily hospital occupancy,07-10-2020,2020-W41,10662,Surveillance,
Spain,Daily hospital occupancy,08-10-2020,2020-W41,10645,Surveillance,
Spain,Daily hospital occupancy,09-10-2020,2020-W41,10554,Surveillance,
Spain,Daily hospital occupancy,12-10-2020,2020-W42,10109,Surveillance,
Spain,Daily hospital occupancy,13-10-2020,2020-W42,11297,Surveillance,
Spain,Daily hospital occupancy,14-10-2020,2020-W42,11671,Surveillance,
Spain,Daily hospital occupancy,15-10-2020,2020-W42,11692,Surveillance,
Spain,Daily hospital occupancy,16-10-2020,2020-W42,11784,Surveillance,
Spain,Daily hospital occupancy,19-10-2020,2020-W43,12945,Surveillance,
Spain,Daily hospital occupancy,20-10-2020,2020-W43,13288,Surveillance,
Spain,Daily hospital occupancy,21-10-2020,2020-W43,13698,Surveillance,
Spain,Daily hospital occupancy,22-10-2020,2020-W43,14160,Surveillance,
Spain,Daily hospital occupancy,23-10-2020,2020-W43,14539,Surveillance,
Spain,Daily hospital occupancy,26-10-2020,2020-W44,16008,Surveillance,
Spain,Daily hospital occupancy,27-10-2020,2020-W44,16696,Surveillance,
Spain,Daily hospital occupancy,28-10-2020,2020-W44,17073,Surveillance,
Spain,Daily hospital occupancy,29-10-2020,2020-W44,17520,Surveillance,
Spain,Daily hospital occupancy,30-10-2020,2020-W44,18162,Surveillance,
Spain,Daily hospital occupancy,02-11-2020,2020-W45,19170,Surveillance,
Spain,Daily hospital occupancy,03-11-2020,2020-W45,19943,Surveillance,
Spain,Daily hospital occupancy,04-11-2020,2020-W45,20325,Surveillance,
Spain,Daily hospital occupancy,05-11-2020,2020-W45,20281,Surveillance,
Spain,Daily hospital occupancy,06-11-2020,2020-W45,20239,Surveillance,
Spain,Daily hospital occupancy,09-11-2020,2020-W46,21029,Surveillance,
Spain,Daily hospital occupancy,10-11-2020,2020-W46,20943,Surveillance,
Spain,Daily hospital occupancy,11-11-2020,2020-W46,21051,Surveillance,
Spain,Daily hospital occupancy,12-11-2020,2020-W46,20525,Surveillance,
Spain,Daily hospital occupancy,13-11-2020,2020-W46,20296,Surveillance,
Spain,Daily hospital occupancy,16-11-2020,2020-W47,20452,Surveillance,
Spain,Daily hospital occupancy,17-11-2020,2020-W47,20007,Surveillance,
Spain,Daily hospital occupancy,18-11-2020,2020-W47,19403,Surveillance,
Spain,Daily hospital occupancy,19-11-2020,2020-W47,18961,Surveillance,
Spain,Daily hospital occupancy,20-11-2020,2020-W47,17963,Surveillance,
Spain,Daily hospital occupancy,23-11-2020,2020-W48,17695,Surveillance,
Spain,Daily hospital occupancy,24-11-2020,2020-W48,16701,Surveillance,
Spain,Daily hospital occupancy,25-11-2020,2020-W48,15986,Surveillance,
Spain,Daily hospital occupancy,26-11-2020,2020-W48,15316,Surveillance,
Spain,Daily hospital occupancy,27-11-2020,2020-W48,14819,Surveillance,
Spain,Daily hospital occupancy,30-11-2020,2020-W49,14503,Surveillance,
Spain,Daily hospital occupancy,01-12-2020,2020-W49,14243,Surveillance,
Spain,Daily hospital occupancy,02-12-2020,2020-W49,13567,Surveillance,
Spain,Daily hospital occupancy,03-12-2020,2020-W49,13063,Surveillance,
Spain,Daily hospital occupancy,04-12-2020,2020-W49,12552,Surveillance,
Spain,Daily hospital occupancy,09-12-2020,2020-W50,12158,Surveillance,
Spain,Daily hospital occupancy,10-12-2020,2020-W50,11965,Surveillance,
Spain,Daily hospital occupancy,11-12-2020,2020-W50,11648,Surveillance,
Spain,Daily hospital occupancy,14-12-2020,2020-W51,11736,Surveillance,
Spain,Daily hospital occupancy,15-12-2020,2020-W51,11736,Surveillance,
Spain,Daily hospital occupancy,16-12-2020,2020-W51,11346,Surveillance,
Spain,Daily hospital occupancy,17-12-2020,2020-W51,11336,Surveillance,
Spain,Daily hospital occupancy,18-12-2020,2020-W51,11224,Surveillance,
Spain,Daily hospital occupancy,21-12-2020,2020-W52,11431,Surveillance,
Spain,Daily hospital occupancy,22-12-2020,2020-W52,11500,Surveillance,
Spain,Daily hospital occupancy,23-12-2020,2020-W52,11328,Surveillance,
Spain,Daily hospital occupancy,24-12-2020,2020-W52,10744,Surveillance,
Spain,Daily hospital occupancy,28-12-2020,2020-W53,12172,Surveillance,
Spain,Daily hospital occupancy,29-12-2020,2020-W53,12032,Surveillance,
Spain,Daily hospital occupancy,30-12-2020,2020-W53,11905,Surveillance,
Spain,Daily hospital occupancy,31-12-2020,2020-W53,11535,Surveillance,
Spain,Daily hospital occupancy,04-01-2021,2021-W01,13458,Surveillance,
Spain,Daily hospital occupancy,05-01-2021,2021-W01,13841,Surveillance,
Spain,Daily hospital occupancy,07-01-2021,2021-W01,14543,Surveillance,
Spain,Daily hospital occupancy,08-01-2021,2021-W01,14951,Surveillance,
Spain,Daily hospital occupancy,11-01-2021,2021-W02,16792,Surveillance,
Spain,Daily hospital occupancy,12-01-2021,2021-W02,17645,Surveillance,
Spain,Daily hospital occupancy,13-01-2021,2021-W02,18215,Surveillance,
Spain,Daily hospital occupancy,14-01-2021,2021-W02,18924,Surveillance,
Spain,Daily hospital occupancy,15-01-2021,2021-W02,19657,Surveillance,
Spain,Daily hospital occupancy,18-01-2021,2021-W03,23184,Surveillance,
Spain,Daily hospital occupancy,19-01-2021,2021-W03,24185,Surveillance,
Spain,Daily hospital occupancy,20-01-2021,2021-W03,25228,Surveillance,
Spain,Daily hospital occupancy,21-01-2021,2021-W03,26542,Surveillance,
Spain,Daily hospital occupancy,22-01-2021,2021-W03,27462,Surveillance,
Spain,Daily hospital occupancy,25-01-2021,2021-W04,30483,Surveillance,
Spain,Daily hospital occupancy,26-01-2021,2021-W04,30815,Surveillance,
Spain,Daily hospital occupancy,27-01-2021,2021-W04,30789,Surveillance,
Spain,Daily hospital occupancy,28-01-2021,2021-W04,30726,Surveillance,
Spain,Daily hospital occupancy,29-01-2021,2021-W04,30804,Surveillance,
Spain,Daily hospital occupancy,01-02-2021,2021-W05,32023,Surveillance,
Spain,Daily hospital occupancy,02-02-2021,2021-W05,31118,Surveillance,
Spain,Daily hospital occupancy,03-02-2021,2021-W05,30256,Surveillance,
Spain,Daily hospital occupancy,04-02-2021,2021-W05,29276,Surveillance,
Spain,Daily hospital occupancy,05-02-2021,2021-W05,28586,Surveillance,
Spain,Daily hospital occupancy,08-02-2021,2021-W06,27739,Surveillance,
Spain,Daily hospital occupancy,09-02-2021,2021-W06,26101,Surveillance,
Spain,Daily hospital occupancy,10-02-2021,2021-W06,24821,Surveillance,
Spain,Daily hospital occupancy,11-02-2021,2021-W06,23500,Surveillance,
Spain,Daily hospital occupancy,12-02-2021,2021-W06,22311,Surveillance,
Spain,Daily hospital occupancy,15-02-2021,2021-W07,21030,Surveillance,
Spain,Daily hospital occupancy,16-02-2021,2021-W07,19595,Surveillance,
Spain,Daily hospital occupancy,17-02-2021,2021-W07,18322,Surveillance,
Spain,Daily hospital occupancy,18-02-2021,2021-W07,17259,Surveillance,
Spain,Daily hospital occupancy,19-02-2021,2021-W07,16314,Surveillance,
Spain,Daily hospital occupancy,22-02-2021,2021-W08,15208,Surveillance,
Spain,Daily hospital occupancy,24-02-2021,2021-W08,13495,Surveillance,
Spain,Daily hospital occupancy,25-02-2021,2021-W08,12831,Surveillance,
Spain,Daily hospital occupancy,26-02-2021,2021-W08,12207,Surveillance,
Spain,Daily hospital occupancy,01-03-2021,2021-W09,11754,Surveillance,
Spain,Daily hospital occupancy,02-03-2021,2021-W09,11246,Surveillance,
Spain,Daily hospital occupancy,03-03-2021,2021-W09,10788,Surveillance,
Spain,Daily hospital occupancy,04-03-2021,2021-W09,10200,Surveillance,
Spain,Daily hospital occupancy,05-03-2021,2021-W09,9896,Surveillance,
Spain,Daily hospital occupancy,08-03-2021,2021-W10,9761,Surveillance,
Spain,Daily hospital occupancy,09-03-2021,2021-W10,9381,Surveillance,
Spain,Daily hospital occupancy,10-03-2021,2021-W10,9116,Surveillance,
Spain,Daily hospital occupancy,11-03-2021,2021-W10,8759,Surveillance,
Spain,Daily hospital occupancy,12-03-2021,2021-W10,8540,Surveillance,
Spain,Daily hospital occupancy,15-03-2021,2021-W11,8682,Surveillance,
Spain,Daily hospital occupancy,16-03-2021,2021-W11,8348,Surveillance,
Spain,Daily hospital occupancy,17-03-2021,2021-W11,8071,Surveillance,
Spain,Daily hospital occupancy,18-03-2021,2021-W11,7841,Surveillance,
Spain,Daily hospital occupancy,22-03-2021,2021-W12,8010,Surveillance,
Spain,Daily hospital occupancy,23-03-2021,2021-W12,7926,Surveillance,
Spain,Daily hospital occupancy,24-03-2021,2021-W12,7806,Surveillance,
Spain,Daily hospital occupancy,25-03-2021,2021-W12,7798,Surveillance,
Spain,Daily hospital occupancy,26-03-2021,2021-W12,7679,Surveillance,
Spain,Daily hospital occupancy,29-03-2021,2021-W13,8076,Surveillance,
Spain,Daily hospital occupancy,30-03-2021,2021-W13,8065,Surveillance,
Spain,Daily hospital occupancy,31-03-2021,2021-W13,8083,Surveillance,
Spain,Daily hospital occupancy,01-04-2021,2021-W13,7937,Surveillance,
Spain,Daily hospital occupancy,03-04-2021,2021-W13,8416,Surveillance,
Spain,Daily hospital occupancy,05-04-2021,2021-W14,8944,Surveillance,
Spain,Daily hospital occupancy,06-04-2021,2021-W14,9463,Surveillance,
Spain,Daily hospital occupancy,07-04-2021,2021-W14,9412,Surveillance,
Spain,Daily hospital occupancy,08-04-2021,2021-W14,9384,Surveillance,
Spain,Daily hospital occupancy,09-04-2021,2021-W14,9359,Surveillance,
Spain,Daily hospital occupancy,12-04-2021,2021-W15,10246,Surveillance,
Spain,Daily hospital occupancy,13-04-2021,2021-W15,9953,Surveillance,
Spain,Daily hospital occupancy,14-04-2021,2021-W15,9795,Surveillance,
Spain,Daily hospital occupancy,15-04-2021,2021-W15,9724,Surveillance,
Spain,Daily hospital occupancy,16-04-2021,2021-W15,9788,Surveillance,
Spain,Daily hospital occupancy,19-04-2021,2021-W16,10447,Surveillance,
Spain,Daily hospital occupancy,20-04-2021,2021-W16,10345,Surveillance,
Spain,Daily hospital occupancy,21-04-2021,2021-W16,10108,Surveillance,
Spain,Daily hospital occupancy,22-04-2021,2021-W16,10049,Surveillance,
Spain,Daily hospital occupancy,23-04-2021,2021-W16,9989,Country_API,
Spain,Daily hospital occupancy,26-04-2021,2021-W17,10380,Country_API,
Spain,Daily hospital occupancy,27-04-2021,2021-W17,10205,Country_API,
Spain,Daily hospital occupancy,28-04-2021,2021-W17,9985,Country_API,
Spain,Daily hospital occupancy,29-04-2021,2021-W17,9787,Country_API,
Spain,Daily hospital occupancy,30-04-2021,2021-W17,9668,Country_API,
Spain,Daily hospital occupancy,03-05-2021,2021-W18,9747,Country_API,
Spain,Daily hospital occupancy,04-05-2021,2021-W18,9592,Country_API,
Spain,Daily hospital occupancy,05-05-2021,2021-W18,9132,Country_API,
Spain,Daily hospital occupancy,06-05-2021,2021-W18,8900,Country_API,
Spain,Daily hospital occupancy,07-05-2021,2021-W18,8605,Country_API,
Spain,Daily hospital occupancy,10-05-2021,2021-W19,8531,Country_API,
Spain,Daily hospital occupancy,11-05-2021,2021-W19,8106,Country_API,
Spain,Daily hospital occupancy,12-05-2021,2021-W19,7696,Country_API,
Spain,Daily hospital occupancy,13-05-2021,2021-W19,7375,Country_API,
Spain,Daily hospital occupancy,14-05-2021,2021-W19,7088,Country_API,
Spain,Daily hospital occupancy,17-05-2021,2021-W20,6923,Country_API,
Spain,Daily hospital occupancy,18-05-2021,2021-W20,6568,Country_API,
Spain,Daily hospital occupancy,19-05-2021,2021-W20,6267,Country_API,
Spain,Daily hospital occupancy,20-05-2021,2021-W20,5950,Country_API,
Spain,Daily hospital occupancy,21-05-2021,2021-W20,5717,Country_API,
Spain,Daily hospital occupancy,24-05-2021,2021-W21,5614,Country_API,
Spain,Daily hospital occupancy,25-05-2021,2021-W21,5412,Country_API,
Spain,Daily hospital occupancy,26-05-2021,2021-W21,5100,Country_API,
Spain,Daily hospital occupancy,27-05-2021,2021-W21,4941,Country_API,
Spain,Daily hospital occupancy,28-05-2021,2021-W21,4813,Country_API,
Spain,Daily hospital occupancy,31-05-2021,2021-W22,4858,Country_API,
Spain,Daily hospital occupancy,01-06-2021,2021-W22,4655,Country_API,
Spain,Daily hospital occupancy,02-06-2021,2021-W22,4471,Country_API,
Spain,Daily hospital occupancy,03-06-2021,2021-W22,4298,Country_API,
Spain,Daily hospital occupancy,04-06-2021,2021-W22,4135,Country_API,
Spain,Daily hospital occupancy,07-06-2021,2021-W23,4114,Country_API,
Spain,Daily hospital occupancy,08-06-2021,2021-W23,3880,Country_API,
Spain,Daily hospital occupancy,09-06-2021,2021-W23,3704,Country_API,
Spain,Daily hospital occupancy,10-06-2021,2021-W23,3566,Country_API,
Spain,Daily hospital occupancy,11-06-2021,2021-W23,3427,Country_API,
Spain,Daily hospital occupancy,14-06-2021,2021-W24,3414,Country_API,
Spain,Daily hospital occupancy,15-06-2021,2021-W24,3251,Country_API,
Spain,Daily hospital occupancy,16-06-2021,2021-W24,3089,Country_API,
Spain,Daily hospital occupancy,17-06-2021,2021-W24,2959,Country_API,
Spain,Daily hospital occupancy,18-06-2021,2021-W24,2856,Country_API,
Spain,Daily hospital occupancy,21-06-2021,2021-W25,2832,Country_API,
Spain,Daily hospital occupancy,22-06-2021,2021-W25,2691,Country_API,
Spain,Daily hospital occupancy,23-06-2021,2021-W25,2504,Country_API,
Spain,Daily hospital occupancy,24-06-2021,2021-W25,2409,Country_API,
Spain,Daily hospital occupancy,25-06-2021,2021-W25,2366,Country_API,
Spain,Daily hospital occupancy,28-06-2021,2021-W26,2495,Country_API,
Spain,Daily hospital occupancy,29-06-2021,2021-W26,2389,Country_Website,
Spain,Daily hospital occupancy,30-06-2021,2021-W26,2375,Country_Website,
Spain,Daily hospital occupancy,01-07-2021,2021-W26,2357,Country_Website,
Spain,Daily hospital occupancy,02-07-2021,2021-W26,2412,Country_Website,
Spain,Daily hospital occupancy,05-07-2021,2021-W27,2723,Country_Website,
Spain,Daily hospital occupancy,06-07-2021,2021-W27,2847,Country_Website,
Spain,Daily hospital occupancy,07-07-2021,2021-W27,2829,Country_Website,
Spain,Daily hospital occupancy,08-07-2021,2021-W27,2916,Country_Website,
Spain,Daily hospital occupancy,09-07-2021,2021-W27,3121,Country_Website,
Spain,Daily hospital occupancy,12-07-2021,2021-W28,3892,Country_Website,
Spain,Daily hospital occupancy,13-07-2021,2021-W28,4183,Country_Website,
Spain,Daily hospital occupancy,14-07-2021,2021-W28,4467,Country_Website,
Spain,Daily hospital occupancy,15-07-2021,2021-W28,4705,Country_Website,
Spain,Daily hospital occupancy,16-07-2021,2021-W28,5056,Country_Website,
Spain,Daily hospital occupancy,19-07-2021,2021-W29,6482,Country_Website,
Spain,Daily hospital occupancy,20-07-2021,2021-W29,6856,Country_Website,
Spain,Daily hospital occupancy,21-07-2021,2021-W29,7255,Country_Website,
Spain,Daily hospital occupancy,22-07-2021,2021-W29,7618,Country_Website,
Spain,Daily hospital occupancy,23-07-2021,2021-W29,7955,Country_Website,
Spain,Daily hospital occupancy,26-07-2021,2021-W30,9384,Country_Website,
Spain,Daily hospital occupancy,27-07-2021,2021-W30,9522,Country_Website,
Spain,Daily hospital occupancy,28-07-2021,2021-W30,9672,Country_Website,
Spain,Daily hospital occupancy,29-07-2021,2021-W30,9725,Country_Website,
