,country,indicator,date,value
491,Austria,Daily hospital occupancy,05-08-2021,95.0
492,Austria,Daily hospital occupancy,06-08-2021,112.0
493,Austria,Daily hospital occupancy,07-08-2021,110.0
494,Austria,Daily hospital occupancy,08-08-2021,119.0
495,Austria,Daily hospital occupancy,09-08-2021,134.0
496,Austria,Daily hospital occupancy,10-08-2021,146.0
497,Austria,Daily hospital occupancy,11-08-2021,146.0
498,Austria,Daily hospital occupancy,12-08-2021,150.0
499,Austria,Daily hospital occupancy,13-08-2021,158.0
500,Austria,Daily hospital occupancy,14-08-2021,167.0
501,Austria,Daily hospital occupancy,15-08-2021,182.0
502,Austria,Daily hospital occupancy,16-08-2021,193.0
503,Austria,Daily hospital occupancy,17-08-2021,214.0
504,Austria,Daily hospital occupancy,18-08-2021,226.0
505,Austria,Daily hospital occupancy,19-08-2021,219.0
506,Austria,Daily hospital occupancy,20-08-2021,246.0
507,Austria,Daily hospital occupancy,21-08-2021,260.0
508,Austria,Daily hospital occupancy,22-08-2021,278.0
509,Austria,Daily hospital occupancy,23-08-2021,306.0
510,Austria,Daily hospital occupancy,24-08-2021,317.0
511,Austria,Daily hospital occupancy,25-08-2021,332.0
512,Austria,Daily hospital occupancy,26-08-2021,315.0
513,Austria,Daily hospital occupancy,27-08-2021,316.0
514,Austria,Daily hospital occupancy,28-08-2021,315.0
515,Austria,Daily hospital occupancy,29-08-2021,343.0
516,Austria,Daily hospital occupancy,30-08-2021,355.0
517,Austria,Daily hospital occupancy,31-08-2021,393.0
518,Austria,Daily hospital occupancy,01-09-2021,401.0
519,Austria,Daily hospital occupancy,02-09-2021,396.0
520,Austria,Daily hospital occupancy,03-09-2021,396.0
521,Austria,Daily hospital occupancy,04-09-2021,395.0
522,Austria,Daily hospital occupancy,05-09-2021,395.0
523,Austria,Daily hospital occupancy,06-09-2021,413.0
524,Austria,Daily hospital occupancy,07-09-2021,456.0
525,Austria,Daily hospital occupancy,08-09-2021,468.0
526,Austria,Daily hospital occupancy,09-09-2021,471.0
527,Austria,Daily hospital occupancy,10-09-2021,497.0
528,Austria,Daily hospital occupancy,11-09-2021,512.0
529,Austria,Daily hospital occupancy,12-09-2021,528.0
530,Austria,Daily hospital occupancy,13-09-2021,570.0
531,Austria,Daily hospital occupancy,14-09-2021,604.0
532,Austria,Daily hospital occupancy,15-09-2021,618.0
533,Austria,Daily hospital occupancy,16-09-2021,621.0
534,Austria,Daily hospital occupancy,17-09-2021,644.0
535,Austria,Daily hospital occupancy,18-09-2021,652.0
536,Austria,Daily hospital occupancy,19-09-2021,644.0
537,Austria,Daily hospital occupancy,20-09-2021,664.0
538,Austria,Daily hospital occupancy,21-09-2021,664.0
539,Austria,Daily hospital occupancy,22-09-2021,643.0
540,Austria,Daily hospital occupancy,23-09-2021,636.0
541,Austria,Daily hospital occupancy,24-09-2021,642.0
542,Austria,Daily hospital occupancy,25-09-2021,623.0
543,Austria,Daily hospital occupancy,26-09-2021,636.0
544,Austria,Daily hospital occupancy,27-09-2021,648.0
545,Austria,Daily hospital occupancy,28-09-2021,648.0
546,Austria,Daily hospital occupancy,29-09-2021,648.0
547,Austria,Daily hospital occupancy,30-09-2021,630.0
548,Austria,Daily hospital occupancy,01-10-2021,628.0
549,Austria,Daily hospital occupancy,02-10-2021,611.0
550,Austria,Daily hospital occupancy,03-10-2021,599.0
551,Austria,Daily hospital occupancy,04-10-2021,619.0
552,Austria,Daily hospital occupancy,05-10-2021,631.0
553,Austria,Daily hospital occupancy,06-10-2021,634.0
554,Austria,Daily hospital occupancy,07-10-2021,624.0
555,Austria,Daily hospital occupancy,08-10-2021,624.0
556,Austria,Daily hospital occupancy,09-10-2021,603.0
557,Austria,Daily hospital occupancy,10-10-2021,601.0
558,Austria,Daily hospital occupancy,11-10-2021,637.0
559,Austria,Daily hospital occupancy,12-10-2021,662.0
560,Austria,Daily hospital occupancy,13-10-2021,649.0
561,Austria,Daily hospital occupancy,14-10-2021,656.0
562,Austria,Daily hospital occupancy,15-10-2021,659.0
563,Austria,Daily hospital occupancy,16-10-2021,658.0
564,Austria,Daily hospital occupancy,17-10-2021,653.0
565,Austria,Daily hospital occupancy,18-10-2021,697.0
566,Austria,Daily hospital occupancy,19-10-2021,730.0
567,Austria,Daily hospital occupancy,20-10-2021,745.0
568,Austria,Daily hospital occupancy,21-10-2021,767.0
569,Austria,Daily hospital occupancy,22-10-2021,795.0
570,Austria,Daily hospital occupancy,23-10-2021,809.0
571,Austria,Daily hospital occupancy,24-10-2021,832.0
572,Austria,Daily hospital occupancy,25-10-2021,903.0
573,Austria,Daily hospital occupancy,26-10-2021,941.0
574,Austria,Daily hospital occupancy,27-10-2021,1007.0
575,Austria,Daily hospital occupancy,28-10-2021,1044.0
576,Austria,Daily hospital occupancy,29-10-2021,1101.0
577,Austria,Daily hospital occupancy,30-10-2021,1121.0
578,Austria,Daily hospital occupancy,31-10-2021,1181.0
579,Austria,Daily hospital occupancy,01-11-2021,1260.0
580,Austria,Daily hospital occupancy,02-11-2021,1372.0
581,Austria,Daily hospital occupancy,03-11-2021,1436.0
582,Austria,Daily hospital occupancy,04-11-2021,1475.0
583,Austria,Daily hospital occupancy,05-11-2021,1483.0
584,Austria,Daily hospital occupancy,06-11-2021,1520.0
585,Austria,Daily hospital occupancy,07-11-2021,1570.0
586,Austria,Daily hospital occupancy,08-11-2021,1664.0
587,Austria,Daily hospital occupancy,09-11-2021,1768.0
588,Austria,Daily hospital occupancy,10-11-2021,1808.0
589,Austria,Daily hospital occupancy,11-11-2021,1851.0
590,Austria,Daily hospital occupancy,12-11-2021,1896.0
591,Austria,Daily hospital occupancy,13-11-2021,1877.0
592,Austria,Daily hospital occupancy,14-11-2021,1919.0
593,Austria,Daily hospital occupancy,15-11-2021,2069.0
594,Austria,Daily hospital occupancy,16-11-2021,2118.0
595,Austria,Daily hospital occupancy,17-11-2021,2258.0
596,Austria,Daily hospital occupancy,18-11-2021,2329.0
597,Austria,Daily hospital occupancy,19-11-2021,2364.0
598,Austria,Daily hospital occupancy,20-11-2021,2347.0
599,Austria,Daily hospital occupancy,21-11-2021,2425.0
600,Austria,Daily hospital occupancy,22-11-2021,2561.0
601,Austria,Daily hospital occupancy,23-11-2021,2570.0
602,Austria,Daily hospital occupancy,24-11-2021,2639.0
603,Austria,Daily hospital occupancy,25-11-2021,2658.0
604,Austria,Daily hospital occupancy,26-11-2021,2658.0
605,Austria,Daily hospital occupancy,27-11-2021,2606.0
606,Austria,Daily hospital occupancy,28-11-2021,2624.0
607,Austria,Daily hospital occupancy,29-11-2021,2767.0
608,Austria,Daily hospital occupancy,30-11-2021,2769.0
609,Austria,Daily hospital occupancy,01-12-2021,2651.0
610,Austria,Daily hospital occupancy,02-12-2021,2547.0
611,Austria,Daily hospital occupancy,03-12-2021,2530.0
612,Austria,Daily hospital occupancy,04-12-2021,2424.0
613,Austria,Daily hospital occupancy,05-12-2021,2402.0
614,Austria,Daily hospital occupancy,06-12-2021,2465.0
615,Austria,Daily hospital occupancy,07-12-2021,2377.0
616,Austria,Daily hospital occupancy,08-12-2021,2236.0
617,Austria,Daily hospital occupancy,09-12-2021,2169.0
618,Austria,Daily hospital occupancy,10-12-2021,2049.0
619,Austria,Daily hospital occupancy,11-12-2021,1883.0
620,Austria,Daily hospital occupancy,12-12-2021,1866.0
621,Austria,Daily hospital occupancy,13-12-2021,1872.0
622,Austria,Daily hospital occupancy,14-12-2021,1776.0
623,Austria,Daily hospital occupancy,15-12-2021,1655.0
624,Austria,Daily hospital occupancy,16-12-2021,1516.0
625,Austria,Daily hospital occupancy,17-12-2021,1440.0
626,Austria,Daily hospital occupancy,18-12-2021,1294.0
627,Austria,Daily hospital occupancy,19-12-2021,1283.0
628,Austria,Daily hospital occupancy,20-12-2021,1273.0
629,Austria,Daily hospital occupancy,21-12-2021,1183.0
630,Austria,Daily hospital occupancy,22-12-2021,1084.0
631,Austria,Daily hospital occupancy,23-12-2021,1010.0
632,Austria,Daily hospital occupancy,24-12-2021,885.0
633,Austria,Daily hospital occupancy,25-12-2021,817.0
634,Austria,Daily hospital occupancy,26-12-2021,819.0
635,Austria,Daily hospital occupancy,27-12-2021,826.0
636,Austria,Daily hospital occupancy,28-12-2021,799.0
637,Austria,Daily hospital occupancy,29-12-2021,779.0
638,Austria,Daily hospital occupancy,30-12-2021,755.0
639,Austria,Daily hospital occupancy,31-12-2021,712.0
640,Austria,Daily hospital occupancy,01-01-2022,672.0
641,Austria,Daily hospital occupancy,02-01-2022,647.0
642,Austria,Daily hospital occupancy,03-01-2022,707.0
643,Austria,Daily hospital occupancy,04-01-2022,708.0
644,Austria,Daily hospital occupancy,05-01-2022,698.0
645,Austria,Daily hospital occupancy,06-01-2022,655.0
646,Austria,Daily hospital occupancy,07-01-2022,641.0
647,Austria,Daily hospital occupancy,08-01-2022,629.0
648,Austria,Daily hospital occupancy,09-01-2022,639.0
649,Austria,Daily hospital occupancy,10-01-2022,693.0
650,Austria,Daily hospital occupancy,11-01-2022,653.0
651,Austria,Daily hospital occupancy,12-01-2022,652.0
652,Austria,Daily hospital occupancy,13-01-2022,640.0
653,Austria,Daily hospital occupancy,14-01-2022,682.0
654,Austria,Daily hospital occupancy,15-01-2022,649.0
655,Austria,Daily hospital occupancy,16-01-2022,679.0
656,Austria,Daily hospital occupancy,17-01-2022,748.0
657,Austria,Daily hospital occupancy,18-01-2022,831.0
658,Austria,Daily hospital occupancy,19-01-2022,854.0
659,Austria,Daily hospital occupancy,20-01-2022,892.0
660,Austria,Daily hospital occupancy,21-01-2022,904.0
661,Austria,Daily hospital occupancy,22-01-2022,916.0
662,Austria,Daily hospital occupancy,23-01-2022,949.0
663,Austria,Daily hospital occupancy,24-01-2022,1045.0
664,Austria,Daily hospital occupancy,25-01-2022,1114.0
665,Austria,Daily hospital occupancy,26-01-2022,1123.0
666,Austria,Daily hospital occupancy,27-01-2022,1130.0
667,Austria,Daily hospital occupancy,28-01-2022,1220.0
668,Austria,Daily hospital occupancy,29-01-2022,1215.0
669,Austria,Daily hospital occupancy,30-01-2022,1273.0
670,Austria,Daily hospital occupancy,31-01-2022,1373.0
671,Austria,Daily hospital occupancy,01-02-2022,1490.0
672,Austria,Daily hospital occupancy,02-02-2022,1509.0
673,Austria,Daily hospital occupancy,03-02-2022,1581.0
674,Austria,Daily hospital occupancy,04-02-2022,1636.0
675,Austria,Daily hospital occupancy,05-02-2022,1658.0
676,Austria,Daily hospital occupancy,06-02-2022,1704.0
677,Austria,Daily hospital occupancy,07-02-2022,1785.0
678,Austria,Daily hospital occupancy,08-02-2022,1878.0
679,Austria,Daily hospital occupancy,09-02-2022,1898.0
680,Austria,Daily hospital occupancy,10-02-2022,1872.0
681,Austria,Daily hospital occupancy,11-02-2022,1872.0
682,Austria,Daily hospital occupancy,12-02-2022,1854.0
683,Austria,Daily hospital occupancy,13-02-2022,1902.0
684,Austria,Daily hospital occupancy,14-02-2022,1984.0
685,Austria,Daily hospital occupancy,15-02-2022,2022.0
686,Austria,Daily hospital occupancy,16-02-2022,2037.0
687,Austria,Daily hospital occupancy,17-02-2022,2057.0
688,Austria,Daily hospital occupancy,18-02-2022,2084.0
689,Austria,Daily hospital occupancy,19-02-2022,2015.0
690,Austria,Daily hospital occupancy,20-02-2022,2062.0
691,Austria,Daily hospital occupancy,21-02-2022,2173.0
692,Austria,Daily hospital occupancy,22-02-2022,2181.0
693,Austria,Daily hospital occupancy,23-02-2022,2186.0
694,Austria,Daily hospital occupancy,24-02-2022,2225.0
695,Austria,Daily hospital occupancy,25-02-2022,2283.0
696,Austria,Daily hospital occupancy,26-02-2022,2171.0
697,Austria,Daily hospital occupancy,27-02-2022,2194.0
698,Austria,Daily hospital occupancy,28-02-2022,2272.0
699,Austria,Daily hospital occupancy,01-03-2022,2371.0
700,Austria,Daily hospital occupancy,02-03-2022,2406.0
701,Austria,Daily hospital occupancy,03-03-2022,2374.0
702,Austria,Daily hospital occupancy,04-03-2022,2329.0
703,Austria,Daily hospital occupancy,05-03-2022,2327.0
704,Austria,Daily hospital occupancy,06-03-2022,2284.0
705,Austria,Daily hospital occupancy,07-03-2022,2465.0
706,Austria,Daily hospital occupancy,08-03-2022,2587.0
707,Austria,Daily hospital occupancy,09-03-2022,2511.0
708,Austria,Daily hospital occupancy,10-03-2022,2509.0
709,Austria,Daily hospital occupancy,11-03-2022,2566.0
710,Austria,Daily hospital occupancy,12-03-2022,2547.0
711,Austria,Daily hospital occupancy,13-03-2022,2599.0
712,Austria,Daily hospital occupancy,14-03-2022,2675.0
713,Austria,Daily hospital occupancy,15-03-2022,2786.0
714,Austria,Daily hospital occupancy,16-03-2022,2801.0
715,Austria,Daily hospital occupancy,17-03-2022,2866.0
716,Austria,Daily hospital occupancy,18-03-2022,2812.0
717,Austria,Daily hospital occupancy,19-03-2022,2806.0
718,Austria,Daily hospital occupancy,20-03-2022,2814.0
719,Austria,Daily hospital occupancy,21-03-2022,2953.0
720,Austria,Daily hospital occupancy,22-03-2022,3059.0
721,Austria,Daily hospital occupancy,23-03-2022,2998.0
722,Austria,Daily hospital occupancy,24-03-2022,2934.0
723,Austria,Daily hospital occupancy,25-03-2022,2948.0
724,Austria,Daily hospital occupancy,26-03-2022,2898.0
725,Austria,Daily hospital occupancy,27-03-2022,2931.0
726,Austria,Daily hospital occupancy,28-03-2022,3074.0
727,Austria,Daily hospital occupancy,29-03-2022,3050.0
728,Austria,Daily hospital occupancy,30-03-2022,2999.0
729,Austria,Daily hospital occupancy,31-03-2022,2945.0
730,Austria,Daily hospital occupancy,01-04-2022,2895.0
731,Austria,Daily hospital occupancy,02-04-2022,2777.0
732,Austria,Daily hospital occupancy,03-04-2022,2739.0
733,Austria,Daily hospital occupancy,04-04-2022,2716.0
734,Austria,Daily hospital occupancy,05-04-2022,2739.0
735,Austria,Daily hospital occupancy,06-04-2022,2624.0
736,Austria,Daily hospital occupancy,07-04-2022,2516.0
737,Austria,Daily hospital occupancy,08-04-2022,2365.0
738,Austria,Daily hospital occupancy,09-04-2022,2256.0
739,Austria,Daily hospital occupancy,10-04-2022,2233.0
740,Austria,Daily hospital occupancy,11-04-2022,2288.0
741,Austria,Daily hospital occupancy,12-04-2022,2248.0
742,Austria,Daily hospital occupancy,13-04-2022,2096.0
743,Austria,Daily hospital occupancy,14-04-2022,1959.0
744,Austria,Daily hospital occupancy,15-04-2022,1884.0
745,Austria,Daily hospital occupancy,16-04-2022,1751.0
746,Austria,Daily hospital occupancy,17-04-2022,1669.0
747,Austria,Daily hospital occupancy,18-04-2022,1682.0
748,Austria,Daily hospital occupancy,19-04-2022,1691.0
749,Austria,Daily hospital occupancy,20-04-2022,1685.0
750,Austria,Daily hospital occupancy,21-04-2022,1594.0
751,Austria,Daily hospital occupancy,22-04-2022,1477.0
752,Austria,Daily hospital occupancy,23-04-2022,1416.0
753,Austria,Daily hospital occupancy,24-04-2022,1353.0
754,Austria,Daily hospital occupancy,25-04-2022,1381.0
755,Austria,Daily hospital occupancy,26-04-2022,1368.0
756,Austria,Daily hospital occupancy,27-04-2022,1322.0
757,Austria,Daily hospital occupancy,28-04-2022,1231.0
758,Austria,Daily hospital occupancy,29-04-2022,1215.0
759,Austria,Daily hospital occupancy,30-04-2022,1104.0
760,Austria,Daily hospital occupancy,01-05-2022,1108.0
761,Austria,Daily hospital occupancy,02-05-2022,1092.0
762,Austria,Daily hospital occupancy,03-05-2022,1071.0
763,Austria,Daily hospital occupancy,04-05-2022,1011.0
764,Austria,Daily hospital occupancy,05-05-2022,955.0
765,Austria,Daily hospital occupancy,06-05-2022,937.0
766,Austria,Daily hospital occupancy,07-05-2022,905.0
767,Austria,Daily hospital occupancy,08-05-2022,866.0
768,Austria,Daily hospital occupancy,09-05-2022,849.0
769,Austria,Daily hospital occupancy,10-05-2022,853.0
770,Austria,Daily hospital occupancy,11-05-2022,789.0
771,Austria,Daily hospital occupancy,12-05-2022,747.0
772,Austria,Daily hospital occupancy,13-05-2022,727.0
773,Austria,Daily hospital occupancy,14-05-2022,731.0
774,Austria,Daily hospital occupancy,15-05-2022,718.0
775,Austria,Daily hospital occupancy,16-05-2022,701.0
776,Austria,Daily hospital occupancy,17-05-2022,682.0
777,Austria,Daily hospital occupancy,18-05-2022,647.0
778,Austria,Daily hospital occupancy,19-05-2022,605.0
779,Austria,Daily hospital occupancy,20-05-2022,594.0
780,Austria,Daily hospital occupancy,21-05-2022,580.0
781,Austria,Daily hospital occupancy,22-05-2022,561.0
782,Austria,Daily hospital occupancy,23-05-2022,530.0
783,Austria,Daily hospital occupancy,24-05-2022,539.0
784,Austria,Daily hospital occupancy,25-05-2022,505.0
785,Austria,Daily hospital occupancy,26-05-2022,473.0
786,Austria,Daily hospital occupancy,27-05-2022,452.0
787,Austria,Daily hospital occupancy,28-05-2022,455.0
788,Austria,Daily hospital occupancy,29-05-2022,444.0
789,Austria,Daily hospital occupancy,30-05-2022,445.0
790,Austria,Daily hospital occupancy,31-05-2022,432.0
791,Austria,Daily hospital occupancy,01-06-2022,426.0
792,Austria,Daily hospital occupancy,02-06-2022,416.0
793,Austria,Daily hospital occupancy,03-06-2022,418.0
794,Austria,Daily hospital occupancy,04-06-2022,414.0
795,Austria,Daily hospital occupancy,05-06-2022,405.0
796,Austria,Daily hospital occupancy,06-06-2022,410.0
797,Austria,Daily hospital occupancy,07-06-2022,437.0
798,Austria,Daily hospital occupancy,08-06-2022,440.0
799,Austria,Daily hospital occupancy,09-06-2022,431.0
800,Austria,Daily hospital occupancy,10-06-2022,438.0
801,Austria,Daily hospital occupancy,11-06-2022,444.0
802,Austria,Daily hospital occupancy,12-06-2022,443.0
803,Austria,Daily hospital occupancy,13-06-2022,473.0
804,Austria,Daily hospital occupancy,14-06-2022,488.0
805,Austria,Daily hospital occupancy,15-06-2022,477.0
806,Austria,Daily hospital occupancy,16-06-2022,481.0
807,Austria,Daily hospital occupancy,17-06-2022,487.0
808,Austria,Daily hospital occupancy,18-06-2022,499.0
809,Austria,Daily hospital occupancy,19-06-2022,502.0
810,Austria,Daily hospital occupancy,20-06-2022,551.0
811,Austria,Daily hospital occupancy,21-06-2022,583.0
812,Austria,Daily hospital occupancy,22-06-2022,603.0
813,Austria,Daily hospital occupancy,23-06-2022,619.0
814,Austria,Daily hospital occupancy,24-06-2022,620.0
815,Austria,Daily hospital occupancy,25-06-2022,640.0
816,Austria,Daily hospital occupancy,26-06-2022,655.0
817,Austria,Daily hospital occupancy,27-06-2022,729.0
818,Austria,Daily hospital occupancy,28-06-2022,795.0
819,Austria,Daily hospital occupancy,29-06-2022,809.0
820,Austria,Daily hospital occupancy,30-06-2022,813.0
821,Austria,Daily hospital occupancy,01-07-2022,821.0
822,Austria,Daily hospital occupancy,02-07-2022,835.0
823,Austria,Daily hospital occupancy,03-07-2022,825.0
824,Austria,Daily hospital occupancy,04-07-2022,878.0
825,Austria,Daily hospital occupancy,05-07-2022,926.0
826,Austria,Daily hospital occupancy,06-07-2022,900.0
827,Austria,Daily hospital occupancy,07-07-2022,961.0
828,Austria,Daily hospital occupancy,08-07-2022,930.0
829,Austria,Daily hospital occupancy,09-07-2022,953.0
830,Austria,Daily hospital occupancy,10-07-2022,960.0
